date,day,month,year,hour,israel_energy_demand,jordan_energy_demand,west_bank_energy_demand,gaza_energy_demand,israel_wind,israel_solar,jordan_wind,jordan_solar,west_bank_wind,west_bank_solar,gaza_wind,gaza_solar
2030-01-02 16:00:00,2,1,2030,16,12934.647300197063,4516.51188857943,1138.5672509630392,296.0274852792088,0.2,0.02,0.11,0.26,0.2,0.2,0.2,0.32020644371353635
2030-01-02 17:00:00,2,1,2030,17,13973.007890368575,4724.646076993228,1191.3301236377613,309.7458321810406,0.2,0.0,0.1,0.03,0.2,0.0,0.2,0.0
2030-01-02 18:00:00,2,1,2030,18,14917.187594665555,4554.936661825054,1148.2867275505153,298.5545490894865,0.17,0.0,0.11,0.0,0.2,0.0,0.2,0.0
2030-01-02 19:00:00,2,1,2030,19,15062.562666047115,4401.237568842556,1109.4088213607145,288.4462935281693,0.13,0.0,0.25,0.0,0.1,0.0,0.1,0.0
2030-01-02 20:00:00,2,1,2030,20,14926.955972336462,4322.78699013274,1089.969868345866,283.39216574751066,0.2,0.0,0.04,0.0,0.2,0.0,0.2,0.0
2030-01-02 21:00:00,2,1,2030,21,14269.462107048119,4119.455898374645,1038.5954923036259,270.0348280757923,0.41,0.0,0.09,0.0,0.4,0.0,0.4,0.0
2030-01-02 22:00:00,2,1,2030,22,13215.511940972356,3816.860809065353,962.2281767166096,250.17932602316807,0.34,0.0,0.08,0.0,0.3,0.0,0.3,0.0
2030-01-02 23:00:00,2,1,2030,23,11987.128147188214,3480.6440431661395,877.5298811745994,228.15776907017312,0.31,0.0,0.17,0.0,0.3,0.0,0.3,0.0
2030-01-03 00:00:00,3,1,2030,0,10417.784745501303,3035.5570864043243,765.3785731479344,198.9984289608258,0.28,0.0,0.13,0.0,0.3,0.0,0.3,0.0
2030-01-03 01:00:00,3,1,2030,1,9219.100016056309,2808.2105113677135,707.9751801538342,184.0735469008361,0.3,0.0,0.09,0.0,0.3,0.0,0.3,0.0
2030-01-03 02:00:00,3,1,2030,2,8539.538688831954,2667.3196761337576,672.4397463650859,174.8343340293058,0.05,0.0,0.04,0.0,0.1,0.0,0.1,0.0
2030-01-03 03:00:00,3,1,2030,3,8267.224747417065,2580.8639363311027,650.571787159734,169.14866468074322,0.1,0.0,0.03,0.0,0.1,0.0,0.1,0.0
2030-01-03 04:00:00,3,1,2030,4,8244.0528468995,2678.526901663731,675.1732413458064,175.54504279794065,0.11,0.0,0.05,0.0,0.1,0.0,0.1,0.0
2030-01-03 05:00:00,3,1,2030,5,8811.602923049237,2926.6868955417217,738.0436241412447,191.89134223509677,0.22,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2030-01-03 06:00:00,3,1,2030,6,9720.875605575484,3165.2406961083066,798.1805119559622,207.5269330637213,0.24,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2030-01-03 07:00:00,3,1,2030,7,11128.068504623812,3480.6440431661395,877.4518643155177,228.13748463237678,0.27,0.04,0.0,0.0,0.3,0.0,0.3,0.0
2030-01-03 08:00:00,3,1,2030,8,11766.190938754764,3783.2391324754312,953.9897215342492,248.03732759250065,0.07,0.2,0.0,0.07,0.1,0.1,0.1,0.16010322185676817
2030-01-03 09:00:00,3,1,2030,9,11780.683147498183,3989.7722886706624,1005.9261247270115,261.5407924354271,0.0,0.44,0.0,0.34,0.0,0.3,0.0,0.4803096655703044
2030-01-03 10:00:00,3,1,2030,10,11619.834444916192,4141.870349434592,1044.1950533363772,271.490713915489,0.0,0.59,0.0,0.6,0.0,0.5,0.0,0.8005161092838408
2030-01-03 11:00:00,3,1,2030,11,11397.312856509025,4239.533314767221,1068.7965075224497,277.88709203268644,0.04,0.65,0.0,0.7,0.0,0.6,0.0,0.9606193311406088
2030-01-03 12:00:00,3,1,2030,12,11267.990290337824,4201.108541521597,1059.2292753300824,275.39961166267096,0.01,0.65,0.0,0.76,0.0,0.6,0.0,0.9606193311406088
2030-01-03 13:00:00,3,1,2030,13,11245.241351519016,4213.916799270138,1062.5641391457223,276.2666761170486,0.05,0.53,0.0,0.75,0.1,0.6,0.1,0.9606193311406088
2030-01-03 14:00:00,3,1,2030,14,11296.195424745101,4289.165313542819,1081.3705840495165,281.1563517920351,0.02,0.39,0.0,0.78,0.0,0.6,0.0,0.9606193311406088
2030-01-03 15:00:00,3,1,2030,15,11390.96878772762,4325.989054569875,1090.7738065014137,283.60118962952833,0.02,0.24,0.0,0.57,0.0,0.5,0.0,0.8005161092838408
2030-01-03 16:00:00,3,1,2030,16,11669.869111419226,4446.066470962452,1120.7329107152118,291.39055671550966,0.08,0.06,0.0,0.41,0.1,0.3,0.1,0.4803096655703044
2030-01-03 17:00:00,3,1,2030,17,12907.352661271145,4650.998594939115,1172.6693139079741,304.8940215584361,0.16,0.0,0.0,0.1,0.2,0.1,0.2,0.16010322185676817
2030-01-03 18:00:00,3,1,2030,18,14204.458323923835,4482.890211989508,1130.3001429075791,293.87803708552514,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.0
2030-01-03 19:00:00,3,1,2030,19,14547.695774115451,4330.792151225579,1092.0312142982132,283.9281157655665,0.11,0.0,0.02,0.0,0.1,0.0,0.1,0.0
2030-01-03 20:00:00,3,1,2030,20,14493.40389800374,4255.543636952897,1072.8967499134787,278.95315502553547,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0
2030-01-03 21:00:00,3,1,2030,21,13960.527552448739,4055.4146096319373,1022.3270941310253,265.80504440682324,0.07,0.0,0.0,0.0,0.1,0.0,0.1,0.0
2030-01-03 22:00:00,3,1,2030,22,13049.414931619862,3757.6226169783486,947.1559843226024,246.26055599112001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03 23:00:00,3,1,2030,23,11975.233324468789,3426.2089477348386,863.784389732121,224.58394126951225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
