Replicate,Date,Hour,Day,Month,Year,Israel energy demand,Jordan energy demand,West Bank energy demand,Gaza energy demand,Israel wind,Israel solar,Jordan wind,Jordan solar,West Bank wind,West Bank solar,Gaza wind,Gaza solar
1,11/10/2018 14:00,14,11,10,2018,8659.789648,2380,600.0287112,156.0074649,0.69,0.6,0.02,0.78,0.7,0.7,0.7,0.7
1,11/10/2018 15:00,15,11,10,2018,8499.510121,2345,591.2828476,153.7335404,0.92,0.43,0.04,0.63,0.9,0.5,0.9,0.5
1,11/10/2018 16:00,16,11,10,2018,8227.242288,2286,576.2899386,149.835384,0.9,0.23,0.04,0.46,0.9,0.4,0.9,0.4
1,11/10/2018 17:00,17,11,10,2018,8004.014379,2209,556.9240979,144.8002654,0.89,0.05,0.02,0.18,0.9,0.1,0.9,0.1
1,11/10/2018 18:00,18,11,10,2018,8407.082368,2132,537.5582571,139.7651468,0.7,0,0.06,0.01,0.7,0,0.7,0
1,11/10/2018 19:00,19,11,10,2018,8180.650671,2271,572.5417114,148.860845,0.49,0,0.05,0,0.5,0,0.5,0
1,11/10/2018 20:00,20,11,10,2018,7913.337991,2286,576.2899386,149.835384,0.46,0,0,0,0.5,0,0.5,0
1,11/10/2018 21:00,21,11,10,2018,7519.988487,2197,553.8005752,143.9881495,0.32,0,0,0,0.3,0,0.3,0
1,11/10/2018 22:00,22,11,10,2018,7117.519843,2107,531.3112117,138.140915,0.39,0,0,0,0.4,0,0.4,0
1,11/10/2018 23:00,23,11,10,2018,6640.598484,2038,513.8194846,133.593066,0.35,0,0,0,0.3,0,0.3,0
1,12/10/2018 00:00,0,12,10,2018,6240.255599,1927,485.7077802,126.2840229,0.25,0,0,0,0.3,0,0.3,0
1,12/10/2018 01:00,1,12,10,2018,5976.402665,1825,460.0948941,119.6246725,0.2,0,0,0,0.2,0,0.2,0
1,12/10/2018 02:00,2,12,10,2018,5764.899365,1748,440.7290533,114.5895539,0.17,0,0.02,0,0.2,0,0.2,0
1,12/10/2018 03:00,3,12,10,2018,5702.310165,1708,430.7337807,111.990783,0.22,0,0.02,0,0.2,0,0.2,0
1,12/10/2018 04:00,4,12,10,2018,5747.07782,1689,425.7361444,110.6913975,0.34,0,0.04,0,0.3,0,0.3,0
1,12/10/2018 05:00,5,12,10,2018,5912.33507,1614,406.9950081,105.8187021,0.17,0,0.1,0,0.2,0,0.2,0
1,12/10/2018 06:00,6,12,10,2018,5985.901514,1652,416.3655762,108.2550498,0.14,0.01,0.29,0,0.1,0,0.1,0
1,12/10/2018 07:00,7,12,10,2018,6506.593029,1857,468.2160531,121.7361738,0.08,0.12,0.34,0.03,0.1,0,0.1,0
1,12/10/2018 08:00,8,12,10,2018,7049.960518,2060,519.4418254,135.0548746,0.01,0.33,0.33,0.14,0,0.1,0,0.1
1,12/10/2018 09:00,9,12,10,2018,7425.190431,2187,551.301757,143.3384568,0.05,0.51,0.2,0.43,0.1,0.4,0.1,0.4
1,12/10/2018 10:00,10,12,10,2018,7561.33447,2281,575.0405295,149.5105377,0.12,0.63,0.25,0.67,0.1,0.6,0.1,0.6
1,12/10/2018 11:00,11,12,10,2018,7592.734821,2338,589.408734,153.2462708,0.2,0.71,0.28,0.81,0.2,0.7,0.2,0.7
1,12/10/2018 12:00,12,12,10,2018,7539.587385,2363,595.6557794,154.8705026,0.36,0.72,0.12,0.81,0.4,0.7,0.4,0.7
1,12/10/2018 13:00,13,12,10,2018,7453.962795,2382,600.6534157,156.1698881,0.34,0.68,0,0.69,0.3,0.6,0.3,0.6
1,12/10/2018 14:00,14,12,10,2018,7377.016211,2380,600.0287112,156.0074649,0.5,0.56,0.01,0.65,0.5,0.5,0.5,0.5
1,12/10/2018 15:00,15,12,10,2018,7207.839223,2345,591.2828476,153.7335404,0.42,0.42,0.08,0.64,0.4,0.5,0.4,0.5
1,12/10/2018 16:00,16,12,10,2018,7214.512796,2286,576.2899386,149.835384,0.67,0.23,0.08,0.44,0.7,0.4,0.7,0.4
1,12/10/2018 17:00,17,12,10,2018,7242.740941,2209,556.9240979,144.8002654,0.64,0.05,0.37,0.19,0.6,0.2,0.6,0.2
1,12/10/2018 18:00,18,12,10,2018,7603.12143,2132,537.5582571,139.7651468,0.66,0,0.59,0.01,0.7,0,0.7,0
1,12/10/2018 19:00,19,12,10,2018,7243.324988,2271,572.5417114,148.860845,0.65,0,0.4,0,0.6,0,0.6,0
1,12/10/2018 20:00,20,12,10,2018,6954.41221,2286,576.2899386,149.835384,0.41,0,0.31,0,0.4,0,0.4,0
1,12/10/2018 21:00,21,12,10,2018,6747.199425,2197,553.8005752,143.9881495,0.33,0,0.2,0,0.3,0,0.3,0
1,12/10/2018 22:00,22,12,10,2018,6482.130195,2107,531.3112117,138.140915,0.12,0,0,0,0.1,0,0.1,0
1,12/10/2018 23:00,23,12,10,2018,6096.676121,2038,513.8194846,133.593066,0.08,0,0.03,0,0.1,0,0.1,0
1,13/10/2018 00:00,0,13,10,2018,5775.629622,1927,485.7077802,126.2840229,0.02,0,0.23,0,0,0,0,0
1,13/10/2018 01:00,1,13,10,2018,5570.318192,1825,460.0948941,119.6246725,0,0,0.09,0,0,0,0,0
1,13/10/2018 02:00,2,13,10,2018,5438.932568,1748,440.7290533,114.5895539,0,0,0,0,0,0,0,0
1,13/10/2018 03:00,3,13,10,2018,5377.595809,1708,430.7337807,111.990783,0,0,0,0,0,0,0,0
1,13/10/2018 04:00,4,13,10,2018,5385.196473,1689,425.7361444,110.6913975,0,0,0,0,0,0,0,0
1,13/10/2018 05:00,5,13,10,2018,5471.680285,1614,406.9950081,105.8187021,0,0,0,0,0,0,0,0
1,13/10/2018 06:00,6,13,10,2018,5259.518213,1652,416.3655762,108.2550498,0,0.01,0,0,0,0,0,0
1,13/10/2018 07:00,7,13,10,2018,5469.034923,1857,468.2160531,121.7361738,0,0.06,0,0,0,0,0,0
1,13/10/2018 08:00,8,13,10,2018,5879.534737,2060,519.4418254,135.0548746,0,0.28,0.01,0.16,0,0.1,0,0.1
1,13/10/2018 09:00,9,13,10,2018,6250.260743,2187,551.301757,143.3384568,0,0.5,0.01,0.72,0,0.6,0,0.6
1,13/10/2018 10:00,10,13,10,2018,6486.797361,2281,575.0405295,149.5105377,0,0.63,0,0.73,0,0.6,0,0.6
1,13/10/2018 11:00,11,13,10,2018,6632.224567,2338,589.408734,153.2462708,0,0.69,0,0.84,0,0.7,0,0.7
1,13/10/2018 12:00,12,13,10,2018,6795.077619,2363,595.6557794,154.8705026,0,0.71,0,0.9,0,0.7,0,0.7
1,13/10/2018 13:00,13,13,10,2018,6833.191311,2382,600.6534157,156.1698881,0,0.66,0.07,0.89,0,0.7,0,0.7
1,13/10/2018 14:00,14,13,10,2018,6814.840429,2380,600.0287112,156.0074649,0.03,0.56,0.2,0.81,0,0.7,0,0.7
1,13/10/2018 15:00,15,13,10,2018,6872.261098,2345,591.2828476,153.7335404,0.51,0.4,0.24,0.66,0.5,0.5,0.5,0.5
1,13/10/2018 16:00,16,13,10,2018,6783.098733,2286,576.2899386,149.835384,0.79,0.2,0.33,0.43,0.8,0.4,0.8,0.4
1,13/10/2018 17:00,17,13,10,2018,6772.488012,2209,556.9240979,144.8002654,0.75,0.04,0.49,0.17,0.7,0.1,0.7,0.1
1,13/10/2018 18:00,18,13,10,2018,7332.798188,2132,537.5582571,139.7651468,0.4,0,0.6,0.01,0.4,0,0.4,0
1,13/10/2018 19:00,19,13,10,2018,7400.537878,2271,572.5417114,148.860845,0.24,0,0.49,0,0.2,0,0.2,0
1,13/10/2018 20:00,20,13,10,2018,7254.183206,2286,576.2899386,149.835384,0.14,0,0.37,0,0.1,0,0.1,0
1,13/10/2018 21:00,21,13,10,2018,7051.325401,2197,553.8005752,143.9881495,0.02,0,0.3,0,0,0,0,0
1,13/10/2018 22:00,22,13,10,2018,6706.436347,2107,531.3112117,138.140915,0,0,0.23,0,0,0,0,0
1,13/10/2018 23:00,23,13,10,2018,6236.847508,2038,513.8194846,133.593066,0,0,0.16,0,0,0,0,0
1,14/10/2018 00:00,0,14,10,2018,5814.55345,1927,485.7077802,126.2840229,0.02,0,0.46,0,0,0,0,0
1,14/10/2018 01:00,1,14,10,2018,5554.112625,1825,460.0948941,119.6246725,0.09,0,0.67,0,0.1,0,0.1,0
1,14/10/2018 02:00,2,14,10,2018,5420.581494,1748,440.7290533,114.5895539,0.1,0,0.71,0,0.1,0,0.1,0
1,14/10/2018 03:00,3,14,10,2018,5407.804794,1708,430.7337807,111.990783,0.14,0,0.71,0,0.1,0,0.1,0
1,14/10/2018 04:00,4,14,10,2018,5525.03827,1689,425.7361444,110.6913975,0.14,0,0.54,0,0.1,0,0.1,0
1,14/10/2018 05:00,5,14,10,2018,5929.350695,1614,406.9950081,105.8187021,0.06,0,0.17,0,0.1,0,0.1,0
1,14/10/2018 06:00,6,14,10,2018,6396.477685,1652,416.3655762,108.2550498,0.15,0.01,0.06,0,0.1,0,0.1,0
1,14/10/2018 07:00,7,14,10,2018,7140.055431,1857,468.2160531,121.7361738,0.04,0.09,0.02,0.04,0,0,0,0
1,14/10/2018 08:00,8,14,10,2018,7793.486886,2060,519.4418254,135.0548746,0,0.3,0,0.26,0,0.2,0,0.2
1,14/10/2018 09:00,9,14,10,2018,8176.672852,2187,551.301757,143.3384568,0,0.49,0,0.51,0,0.4,0,0.4
1,14/10/2018 10:00,10,14,10,2018,8428.923338,2281,575.0405295,149.5105377,0,0.61,0.05,0.69,0,0.6,0,0.6
1,14/10/2018 11:00,11,14,10,2018,8549.536579,2338,589.408734,153.2462708,0.04,0.67,0.1,0.83,0,0.7,0,0.7
1,14/10/2018 12:00,12,14,10,2018,8686.320783,2363,595.6557794,154.8705026,0.08,0.7,0.11,0.88,0.1,0.7,0.1,0.7
1,14/10/2018 13:00,13,14,10,2018,8837.560451,2382,600.6534157,156.1698881,0.22,0.66,0.13,0.86,0.2,0.7,0.2,0.7
1,14/10/2018 14:00,14,14,10,2018,8849.918554,2380,600.0287112,156.0074649,0.74,0.56,0.18,0.77,0.7,0.6,0.7,0.6
1,14/10/2018 15:00,15,14,10,2018,8671.367543,2345,591.2828476,153.7335404,0.93,0.4,0.49,0.63,0.9,0.5,0.9,0.5
1,14/10/2018 16:00,16,14,10,2018,8367.345804,2286,576.2899386,149.835384,0.83,0.2,0.47,0.4,0.8,0.3,0.8,0.3
1,14/10/2018 17:00,17,14,10,2018,8120.196019,2209,556.9240979,144.8002654,0.84,0.02,0.42,0.15,0.8,0.1,0.8,0.1
1,14/10/2018 18:00,18,14,10,2018,8461.019868,2132,537.5582571,139.7651468,0.75,0,0.58,0.01,0.8,0,0.8,0
1,14/10/2018 19:00,19,14,10,2018,8238.400671,2271,572.5417114,148.860845,0.5,0,0.36,0,0.5,0,0.5,0
1,14/10/2018 20:00,20,14,10,2018,7948.980569,2286,576.2899386,149.835384,0.39,0,0.65,0,0.4,0,0.4,0
1,14/10/2018 21:00,21,14,10,2018,7521.90255,2197,553.8005752,143.9881495,0.34,0,0.79,0,0.3,0,0.3,0
1,14/10/2018 22:00,22,14,10,2018,7008.003241,2107,531.3112117,138.140915,0.16,0,0.49,0,0.2,0,0.2,0
1,14/10/2018 23:00,23,14,10,2018,6469.630711,2038,513.8194846,133.593066,0.18,0,0.32,0,0.2,0,0.2,0
1,15/10/2018 00:00,0,15,10,2018,6027.66429,1927,485.7077802,126.2840229,0.28,0,0.46,0,0.3,0,0.3,0
1,15/10/2018 01:00,1,15,10,2018,5805.299149,1825,460.0948941,119.6246725,0.19,0,0.33,0,0.2,0,0.2,0
1,15/10/2018 02:00,2,15,10,2018,5660.557079,1748,440.7290533,114.5895539,0.18,0,0.06,0,0.2,0,0.2,0
1,15/10/2018 03:00,3,15,10,2018,5611.617294,1708,430.7337807,111.990783,0.06,0,0.16,0,0.1,0,0.1,0
1,15/10/2018 04:00,4,15,10,2018,5725.103699,1689,425.7361444,110.6913975,0.07,0,0.15,0,0.1,0,0.1,0
1,15/10/2018 05:00,5,15,10,2018,6110.233996,1614,406.9950081,105.8187021,0.05,0,0.13,0,0.1,0,0.1,0
1,15/10/2018 06:00,6,15,10,2018,6589.207666,1652,416.3655762,108.2550498,0.03,0,0.09,0,0,0,0,0
1,15/10/2018 07:00,7,15,10,2018,7214.545666,1857,468.2160531,121.7361738,0,0.08,0.03,0.04,0,0,0,0
1,15/10/2018 08:00,8,15,10,2018,7824.439034,2060,519.4418254,135.0548746,0,0.26,0,0.25,0,0.2,0,0.2
1,15/10/2018 09:00,9,15,10,2018,8147.833009,2187,551.301757,143.3384568,0.02,0.46,0,0.5,0,0.4,0,0.4
1,15/10/2018 10:00,10,15,10,2018,8286.758299,2281,575.0405295,149.5105377,0.04,0.58,0.01,0.69,0,0.6,0,0.6
1,15/10/2018 11:00,11,15,10,2018,8387.033649,2338,589.408734,153.2462708,0.03,0.63,0,0.8,0,0.7,0,0.7
1,15/10/2018 12:00,12,15,10,2018,8488.107893,2363,595.6557794,154.8705026,0.11,0.44,0,0.86,0.1,0.7,0.1,0.7
1,15/10/2018 13:00,13,15,10,2018,8643.555569,2382,600.6534157,156.1698881,0.26,0.22,0.01,0.85,0.3,0.7,0.3,0.7
1,15/10/2018 14:00,14,15,10,2018,8534.135351,2380,600.0287112,156.0074649,0.32,0.12,0.04,0.75,0.3,0.6,0.3,0.6
1,15/10/2018 15:00,15,15,10,2018,8287.586293,2345,591.2828476,153.7335404,0.61,0.21,0.03,0.61,0.6,0.5,0.6,0.5
1,15/10/2018 16:00,16,15,10,2018,7971.502054,2286,576.2899386,149.835384,0.94,0.1,0.02,0.31,0.9,0.3,0.9,0.3
1,15/10/2018 17:00,17,15,10,2018,7896.03684,2209,556.9240979,144.8002654,0.81,0.01,0,0.15,0.8,0.1,0.8,0.1
1,15/10/2018 18:00,18,15,10,2018,8278.707368,2132,537.5582571,139.7651468,0.58,0,0.03,0.01,0.6,0,0.6,0
1,15/10/2018 19:00,19,15,10,2018,8127.211218,2271,572.5417114,148.860845,0.36,0,0.03,0,0.4,0,0.4,0
1,15/10/2018 20:00,20,15,10,2018,7835.876077,2286,576.2899386,149.835384,0.34,0,0,0,0.3,0,0.3,0
1,15/10/2018 21:00,21,15,10,2018,7455.957237,2197,553.8005752,143.9881495,0.43,0,0,0,0.4,0,0.4,0
1,15/10/2018 22:00,22,15,10,2018,6904.255195,2107,531.3112117,138.140915,0.3,0,0.09,0,0.3,0,0.3,0
1,15/10/2018 23:00,23,15,10,2018,6377.956883,2038,513.8194846,133.593066,0.2,0,0.08,0,0.2,0,0.2,0
1,16/10/2018 00:00,0,16,10,2018,5962.686751,1927,485.7077802,126.2840229,0.27,0,0.07,0,0.3,0,0.3,0
1,16/10/2018 01:00,1,16,10,2018,5702.187332,1825,460.0948941,119.6246725,0.28,0,0.08,0,0.3,0,0.3,0
1,16/10/2018 02:00,2,16,10,2018,5570.209423,1748,440.7290533,114.5895539,0.09,0,0.14,0,0.1,0,0.1,0
1,16/10/2018 03:00,3,16,10,2018,5527.425399,1708,430.7337807,111.990783,0.04,0,0.15,0,0,0,0,0
1,16/10/2018 04:00,4,16,10,2018,5629.398133,1689,425.7361444,110.6913975,0.1,0,0.13,0,0.1,0,0.1,0
1,16/10/2018 05:00,5,16,10,2018,6034.889269,1614,406.9950081,105.8187021,0.1,0,0.13,0,0.1,0,0.1,0
1,16/10/2018 06:00,6,16,10,2018,6509.995752,1652,416.3655762,108.2550498,0.05,0,0.15,0,0.1,0,0.1,0
1,16/10/2018 07:00,7,16,10,2018,7071.480236,1857,468.2160531,121.7361738,0.03,0.03,0.1,0.04,0,0,0,0
1,16/10/2018 08:00,8,16,10,2018,7610.231026,2060,519.4418254,135.0548746,0,0.2,0.06,0.26,0,0.2,0,0.2
1,16/10/2018 09:00,9,16,10,2018,7949.918946,2187,551.301757,143.3384568,0,0.27,0.08,0.52,0,0.4,0,0.4
1,16/10/2018 10:00,10,16,10,2018,8154.119627,2281,575.0405295,149.5105377,0,0.37,0.16,0.71,0,0.6,0,0.6
1,16/10/2018 11:00,11,16,10,2018,8271.321735,2338,589.408734,153.2462708,0,0.43,0.18,0.81,0,0.7,0,0.7
1,16/10/2018 12:00,12,16,10,2018,8415.933088,2363,595.6557794,154.8705026,0.02,0.46,0.16,0.88,0,0.7,0,0.7
1,16/10/2018 13:00,13,16,10,2018,8598.307522,2382,600.6534157,156.1698881,0.18,0.59,0.22,0.64,0.2,0.5,0.2,0.5
1,16/10/2018 14:00,14,16,10,2018,8622.869726,2380,600.0287112,156.0074649,0.49,0.49,0.24,0.42,0.5,0.4,0.5,0.4
1,16/10/2018 15:00,15,16,10,2018,8494.165395,2345,591.2828476,153.7335404,0.83,0.36,0.32,0.74,0.8,0.6,0.8,0.6
1,16/10/2018 16:00,16,16,10,2018,8171.629007,2286,576.2899386,149.835384,1.13,0.17,0.43,0.57,1.1,0.5,1.1,0.5
1,16/10/2018 17:00,17,16,10,2018,8064.044652,2209,556.9240979,144.8002654,0.94,0.03,0.65,0.44,0.9,0.4,0.9,0.4
1,16/10/2018 18:00,18,16,10,2018,8394.24936,2132,537.5582571,139.7651468,0.67,0,0.88,0.01,0.7,0,0.7,0
1,16/10/2018 19:00,19,16,10,2018,8220.864539,2271,572.5417114,148.860845,0.39,0,0.78,0,0.4,0,0.4,0
1,16/10/2018 20:00,20,16,10,2018,7926.03428,2286,576.2899386,149.835384,0.3,0,0.27,0,0.3,0,0.3,0
1,16/10/2018 21:00,21,16,10,2018,7474.814659,2197,553.8005752,143.9881495,0.25,0,0.26,0,0.2,0,0.2,0
1,16/10/2018 22:00,22,16,10,2018,6940.98078,2107,531.3112117,138.140915,0.1,0,0.2,0,0.1,0,0.1,0
1,16/10/2018 23:00,23,16,10,2018,6419.559422,2038,513.8194846,133.593066,0.08,0,0.21,0,0.1,0,0.1,0
1,17/10/2018 00:00,0,17,10,2018,6023.188704,1927,485.7077802,126.2840229,0.1,0,0.1,0,0.1,0,0.1,0
1,17/10/2018 01:00,1,17,10,2018,5741.454422,1825,460.0948941,119.6246725,0.09,0,0.14,0,0.1,0,0.1,0
1,17/10/2018 02:00,2,17,10,2018,5647.162548,1748,440.7290533,114.5895539,0.07,0,0.15,0,0.1,0,0.1,0
1,17/10/2018 03:00,3,17,10,2018,5564.939071,1708,430.7337807,111.990783,0.04,0,0.19,0,0,0,0,0
1,17/10/2018 04:00,4,17,10,2018,5716.716004,1689,425.7361444,110.6913975,0.02,0,0.25,0,0,0,0,0
1,17/10/2018 05:00,5,17,10,2018,6117.455675,1614,406.9950081,105.8187021,0.07,0,0.08,0,0.1,0,0.1,0
1,17/10/2018 06:00,6,17,10,2018,6585.366846,1652,416.3655762,108.2550498,0.05,0,0.2,0,0.1,0,0.1,0
1,17/10/2018 07:00,7,17,10,2018,7210.312267,1857,468.2160531,121.7361738,0.01,0.09,0.2,0.04,0,0,0,0
1,17/10/2018 08:00,8,17,10,2018,7746.3238,2060,519.4418254,135.0548746,0,0.28,0.3,0.25,0,0.2,0,0.2
1,17/10/2018 09:00,9,17,10,2018,8002.650391,2187,551.301757,143.3384568,0.01,0.41,0.35,0.5,0,0.4,0,0.4
1,17/10/2018 10:00,10,17,10,2018,8215.241697,2281,575.0405295,149.5105377,0.02,0.53,0.43,0.67,0,0.6,0,0.6
1,17/10/2018 11:00,11,17,10,2018,8379.503375,2338,589.408734,153.2462708,0.07,0.6,0.57,0.8,0.1,0.7,0.1,0.7
1,17/10/2018 12:00,12,17,10,2018,8511.633283,2363,595.6557794,154.8705026,0.12,0.64,0.63,0.85,0.1,0.7,0.1,0.7
1,17/10/2018 13:00,13,17,10,2018,8662.727444,2382,600.6534157,156.1698881,0.5,0.59,0.7,0.84,0.5,0.7,0.5,0.7
1,17/10/2018 14:00,14,17,10,2018,8618.183203,2380,600.0287112,156.0074649,0.68,0.5,0.77,0.76,0.7,0.6,0.7,0.6
1,17/10/2018 15:00,15,17,10,2018,8454.066762,2345,591.2828476,153.7335404,0.92,0.35,0.71,0.62,0.9,0.5,0.9,0.5
1,17/10/2018 16:00,16,17,10,2018,8213.8126,2286,576.2899386,149.835384,0.96,0.19,0.08,0.4,1,0.3,1,0.3
1,17/10/2018 17:00,17,17,10,2018,8115.591527,2209,556.9240979,144.8002654,0.87,0.03,0.03,0.13,0.9,0.1,0.9,0.1
1,17/10/2018 18:00,18,17,10,2018,8491.070649,2132,537.5582571,139.7651468,0.64,0,0.1,0,0.6,0,0.6,0
1,17/10/2018 19:00,19,17,10,2018,8243.706336,2271,572.5417114,148.860845,0.46,0,0.25,0,0.5,0,0.5,0
1,17/10/2018 20:00,20,17,10,2018,7965.975686,2286,576.2899386,149.835384,0.49,0,0.13,0,0.5,0,0.5,0
1,17/10/2018 21:00,21,17,10,2018,7579.218956,2197,553.8005752,143.9881495,0.34,0,0.07,0,0.3,0,0.3,0
1,17/10/2018 22:00,22,17,10,2018,7119.412909,2107,531.3112117,138.140915,0.24,0,0.09,0,0.2,0,0.2,0
1,17/10/2018 23:00,23,17,10,2018,6559.171238,2038,513.8194846,133.593066,0.12,0,0.1,0,0.1,0,0.1,0
1,18/10/2018 00:00,0,18,10,2018,6125.974044,2042,514.7202923,133.827276,0.07,0,0.14,0,0.1,0,0.1,0
1,18/10/2018 01:00,1,18,10,2018,5870.081205,1934,487.5774859,126.7701463,0.08,0,0.23,0,0.1,0,0.1,0
1,18/10/2018 02:00,2,18,10,2018,5667.790827,1853,467.0548762,121.4342678,0.06,0,0.14,0,0.1,0,0.1,0
1,18/10/2018 03:00,3,18,10,2018,5666.664392,1811,456.4625615,118.680266,0.11,0,0.13,0,0.1,0,0.1,0
1,18/10/2018 04:00,4,18,10,2018,5799.379494,1790,451.1664042,117.3032651,0.05,0,0.18,0,0,0,0,0
1,18/10/2018 05:00,5,18,10,2018,6193.837252,1711,431.3058141,112.1395117,0.01,0,0.35,0,0,0,0,0
1,18/10/2018 06:00,6,18,10,2018,6628.472875,1750,441.2361091,114.7213884,0,0,0.12,0,0,0,0,0
1,18/10/2018 07:00,7,18,10,2018,7279.596044,1968,496.1837416,129.0077728,0,0.09,0.31,0.02,0,0,0,0
1,18/10/2018 08:00,8,18,10,2018,7824.498419,2183,550.4693544,143.1220322,0,0.3,0.8,0.18,0,0.2,0,0.2
1,18/10/2018 09:00,9,18,10,2018,8110.515689,2317,584.2323575,151.900413,0,0.48,0.79,0.42,0,0.3,0,0.3
1,18/10/2018 10:00,10,18,10,2018,8314.351129,2417,609.3891049,158.4411673,0,0.64,0.73,0.61,0,0.5,0,0.5
1,18/10/2018 11:00,11,18,10,2018,8450.841474,2478,624.6155573,162.4000449,0.05,0.68,0.62,0.71,0,0.6,0,0.6
1,18/10/2018 12:00,12,18,10,2018,8628.384363,2504,631.235754,164.121296,0.08,0.69,0.44,0.73,0.1,0.6,0.1,0.6
1,18/10/2018 13:00,13,18,10,2018,8775.858714,2525,636.5319114,165.498297,0.14,0.68,0.34,0.63,0.1,0.5,0.1,0.5
1,18/10/2018 14:00,14,18,10,2018,8774.30589,2522,635.8698917,165.3261718,0.2,0.53,0.18,0.67,0.2,0.6,0.2,0.6
1,18/10/2018 15:00,15,18,10,2018,8574.34272,2485,626.6016163,162.9164202,0.73,0.41,0.07,0.52,0.7,0.4,0.7,0.4
1,18/10/2018 16:00,16,18,10,2018,8296.075918,2422,610.7131443,158.7854175,0.9,0.22,0.09,0.32,0.9,0.3,0.9,0.3
1,18/10/2018 17:00,17,18,10,2018,8238.210833,2341,590.1905346,153.449539,0.89,0.04,0.09,0.1,0.9,0.1,0.9,0.1
1,18/10/2018 18:00,18,18,10,2018,8624.126997,2260,569.6679248,148.1136605,0.72,0,0.08,0,0.7,0,0.7,0
1,18/10/2018 19:00,19,18,10,2018,8380.651552,2407,606.7410263,157.7526668,0.51,0,0.05,0,0.5,0,0.5,0
1,18/10/2018 20:00,20,18,10,2018,8098.599356,2422,610.7131443,158.7854175,0.37,0,0.22,0,0.4,0,0.4,0
1,18/10/2018 21:00,21,18,10,2018,7658.549251,2328,586.8804362,152.5889134,0.28,0,0.12,0,0.3,0,0.3,0
1,18/10/2018 22:00,22,18,10,2018,7213.803834,2233,563.0477281,146.3924093,0.16,0,0.23,0,0.2,0,0.2,0
1,18/10/2018 23:00,23,18,10,2018,6691.422416,2160,544.5111774,141.5729061,0.13,0,0.43,0,0.1,0,0.1,0
1,19/10/2018 00:00,0,19,10,2018,6308.056868,1927,485.7077802,126.2840229,0.15,0,0.28,0,0.1,0,0.1,0
1,19/10/2018 01:00,1,19,10,2018,6032.721512,1825,460.0948941,119.6246725,0.16,0,0.4,0,0.2,0,0.2,0
1,19/10/2018 02:00,2,19,10,2018,5847.89204,1748,440.7290533,114.5895539,0.07,0,0.51,0,0.1,0,0.1,0
1,19/10/2018 03:00,3,19,10,2018,5792.402938,1708,430.7337807,111.990783,0,0,0.42,0,0,0,0,0
1,19/10/2018 04:00,4,19,10,2018,5834.153504,1689,425.7361444,110.6913975,0,0,0.35,0,0,0,0,0
1,19/10/2018 05:00,5,19,10,2018,6027.13634,1614,406.9950081,105.8187021,0,0,0.64,0,0,0,0,0
1,19/10/2018 06:00,6,19,10,2018,6163.327783,1652,416.3655762,108.2550498,0,0.01,0.77,0,0,0,0,0
1,19/10/2018 07:00,7,19,10,2018,6677.469494,1857,468.2160531,121.7361738,0,0.11,0.72,0.02,0,0,0,0
1,19/10/2018 08:00,8,19,10,2018,7207.00544,2060,519.4418254,135.0548746,0,0.31,0.35,0.17,0,0.1,0,0.1
1,19/10/2018 09:00,9,19,10,2018,7604.534181,2187,551.301757,143.3384568,0,0.48,0.26,0.38,0,0.3,0,0.3
1,19/10/2018 10:00,10,19,10,2018,7856.84326,2281,575.0405295,149.5105377,0,0.57,0.14,0.58,0,0.5,0,0.5
1,19/10/2018 11:00,11,19,10,2018,7906.724079,2338,589.408734,153.2462708,0,0.69,0.09,0.7,0,0.6,0,0.6
1,19/10/2018 12:00,12,19,10,2018,7871.981916,2363,595.6557794,154.8705026,0.03,0.71,0.06,0.77,0,0.6,0,0.6
1,19/10/2018 13:00,13,19,10,2018,7856.229397,2382,600.6534157,156.1698881,0.12,0.68,0.05,0.76,0.1,0.6,0.1,0.6
1,19/10/2018 14:00,14,19,10,2018,7716.635351,2380,600.0287112,156.0074649,0.27,0.57,0.02,0.67,0.3,0.6,0.3,0.6
1,19/10/2018 15:00,15,19,10,2018,7589.501332,2345,591.2828476,153.7335404,0.52,0.4,0.04,0.52,0.5,0.4,0.5,0.4
1,19/10/2018 16:00,16,19,10,2018,7626.551858,2286,576.2899386,149.835384,0.71,0.2,0.08,0.32,0.7,0.3,0.7,0.3
1,19/10/2018 17:00,17,19,10,2018,7606.132543,2209,556.9240979,144.8002654,0.68,0.03,0.11,0.1,0.7,0.1,0.7,0.1
1,19/10/2018 18:00,18,19,10,2018,7777.93979,2132,537.5582571,139.7651468,0.5,0,0.11,0,0.5,0,0.5,0
1,19/10/2018 19:00,19,19,10,2018,7451.396765,2271,572.5417114,148.860845,0.37,0,0.08,0,0.4,0,0.4,0
1,19/10/2018 20:00,20,19,10,2018,7180.845315,2286,576.2899386,149.835384,0.37,0,0.09,0,0.4,0,0.4,0
1,19/10/2018 21:00,21,19,10,2018,6941.330284,2197,553.8005752,143.9881495,0.32,0,0.05,0,0.3,0,0.3,0
1,19/10/2018 22:00,22,19,10,2018,6642.096991,2107,531.3112117,138.140915,0.13,0,0.04,0,0.1,0,0.1,0
1,19/10/2018 23:00,23,19,10,2018,6252.051121,2038,513.8194846,133.593066,0.13,0,0.06,0,0.1,0,0.1,0
1,20/10/2018 00:00,0,20,10,2018,5955.595931,1927,485.7077802,126.2840229,0.06,0,0.06,0,0.1,0,0.1,0
